id,month,day,year,temp,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
604,4,1,1903,100.732674732275,34.1078,Auckland,NEW,New Zealand,36.17S,175.03E
605,5,1,1903,101.018117254532,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
606,6,1,1903,69.7015079986216,34.1294,Auckland,NEW,New Zealand,36.17S,175.03E
607,7,1,1903,65.2617685219007,33.1196,Auckland,NEW,New Zealand,36.17S,175.03E
608,8,1,1903,46.9798141881226,33.7064,Auckland,NEW,New Zealand,36.17S,175.03E
609,9,1,1903,81.4511165589961,33.5066,Auckland,NEW,New Zealand,36.17S,175.03E
610,10,1,1903,80.5364263663918,33.3374,Auckland,NEW,New Zealand,36.17S,175.03E
611,11,1,1903,43.6331394258943,33.1052,Auckland,NEW,New Zealand,36.17S,175.03E
612,12,1,1903,60.9333414312154,33.2996,Auckland,NEW,New Zealand,36.17S,175.03E
613,1,1,1904,127.159831306502,35.6612,Auckland,NEW,New Zealand,36.17S,175.03E
614,2,1,1904,132.693035551792,33.8666,Auckland,NEW,New Zealand,36.17S,175.03E
615,3,1,1904,66.7579020729484,33.5822,Auckland,NEW,New Zealand,36.17S,175.03E
616,4,1,1904,39.4518043451901,33.0062,Auckland,NEW,New Zealand,36.17S,175.03E
617,5,1,1904,43.3296921662117,32.7686,Auckland,NEW,New Zealand,36.17S,175.03E
618,6,1,1904,48.0303677033713,33.3698,Auckland,NEW,New Zealand,36.17S,175.03E
619,7,1,1904,79.5554267506444,32.8388,Auckland,NEW,New Zealand,36.17S,175.03E
620,8,1,1904,78.6355604966479,33.3698,Auckland,NEW,New Zealand,36.17S,175.03E
621,9,1,1904,81.525695427792,33.449,Auckland,NEW,New Zealand,36.17S,175.03E
622,10,1,1904,142.388229553466,33.2114,Auckland,NEW,New Zealand,36.17S,175.03E
623,11,1,1904,91.2551666280309,34.0916,Auckland,NEW,New Zealand,36.17S,175.03E
624,12,1,1904,118.05155868178,35.6558,Auckland,NEW,New Zealand,36.17S,175.03E
625,1,1,1905,130.128560990739,37.301,Auckland,NEW,New Zealand,36.17S,175.03E
626,2,1,1905,142.758293400697,33.134,Auckland,NEW,New Zealand,36.17S,175.03E
627,3,1,1905,128.03715833991,33.0944,Auckland,NEW,New Zealand,36.17S,175.03E
628,4,1,1905,54.5892088739315,33.116,Auckland,NEW,New Zealand,36.17S,175.03E
629,5,1,1905,83.5936934404561,35.0492,Auckland,NEW,New Zealand,36.17S,175.03E
630,6,1,1905,94.2952674037317,33.1574,Auckland,NEW,New Zealand,36.17S,175.03E
631,7,1,1905,41.1292651833892,33.2546,Auckland,NEW,New Zealand,36.17S,175.03E
632,8,1,1905,94.7300212421331,33.0512,Auckland,NEW,New Zealand,36.17S,175.03E
633,9,1,1905,60.260398191019,33.2654,Auckland,NEW,New Zealand,36.17S,175.03E
634,10,1,1905,38.0002189600005,33.818,Auckland,NEW,New Zealand,36.17S,175.03E
635,11,1,1905,43.793535904914,33.4472,Auckland,NEW,New Zealand,36.17S,175.03E
636,12,1,1905,106.377536880686,34.1474,Auckland,NEW,New Zealand,36.17S,175.03E
637,1,1,1906,135.439515623202,33.7946,Auckland,NEW,New Zealand,36.17S,175.03E
638,2,1,1906,71.9825723274947,34.853,Auckland,NEW,New Zealand,36.17S,175.03E
639,3,1,1906,103.448600846269,34.1402,Auckland,NEW,New Zealand,36.17S,175.03E
640,4,1,1906,128.999361482736,34.1258,NA,,NA,36.17S,175.03E
641,5,1,1906,85.8785306470459,32.9828,Auckland,NEW,New Zealand,36.17S,175.03E
642,6,1,1906,133.789393367313,33.1286,Auckland,NEW,New Zealand,36.17S,175.03E
643,7,1,1906,142.981629271913,33.269,Auckland,NEW,New Zealand,36.17S,175.03E
644,8,1,1906,125.479645558223,33.7388,Auckland,NEW,New Zealand,36.17S,175.03E
645,9,1,1906,110.541527502006,32.783,Auckland,NEW,New Zealand,36.17S,175.03E
646,10,1,1906,137.815747635901,33.1826,Auckland,NEW,New Zealand,36.17S,175.03E
647,11,1,1906,80.9382002277932,34.4426,Auckland,NEW,New Zealand,36.17S,175.03E
648,12,1,1906,142.948211655464,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
649,1,1,1907,93.2969229737354,34.6316,Auckland,NEW,New Zealand,36.17S,175.03E
650,2,1,1907,135.955343772965,33.7748,Auckland,NEW,New Zealand,36.17S,175.03E
651,3,1,1907,42.4568472917782,34.0916,Auckland,NEW,New Zealand,36.17S,175.03E
652,4,1,1907,64.3303398984266,33.809,Auckland,NEW,New Zealand,36.17S,175.03E
653,5,1,1907,83.2008191369088,33.5138,Auckland,NEW,New Zealand,36.17S,175.03E
654,6,1,1907,112.605767456357,33.1718,Auckland,NEW,New Zealand,36.17S,175.03E
655,7,1,1907,88.6124767908633,33.2078,Auckland,NEW,New Zealand,36.17S,175.03E
656,8,1,1907,108.511072009296,32.9864,Auckland,NEW,New Zealand,36.17S,175.03E
657,9,1,1907,130.120041218543,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
658,10,1,1907,63.1031307974434,33.0494,Auckland,NEW,New Zealand,36.17S,175.03E
659,11,1,1907,118.976040551498,34.7198,Auckland,NEW,New Zealand,36.17S,175.03E
660,12,1,1907,147.080224191378,33.9836,Auckland,NEW,New Zealand,36.17S,175.03E
661,1,1,1908,107.305501726768,33.404,Auckland,NEW,New Zealand,36.17S,175.03E
662,2,1,1908,66.358976820304,33.7082,Auckland,NEW,New Zealand,36.17S,175.03E
663,3,1,1908,70.5489397160989,33.1052,Auckland,NEW,New Zealand,36.17S,175.03E
664,4,1,1908,69.276424537424,33.3284,Auckland,NEW,New Zealand,36.17S,175.03E
665,5,1,1908,131.890729706435,33.4976,Auckland,NEW,New Zealand,36.17S,175.03E
666,6,1,1908,73.0807671572235,33.0476,Auckland,NEW,New Zealand,36.17S,175.03E
667,7,1,1908,116.560655002725,33.0008,Auckland,NEW,New Zealand,36.17S,175.03E
668,8,1,1908,67.4744443712363,33.1376,Auckland,NEW,New Zealand,36.17S,175.03E
669,9,1,1908,139.903453890919,33.3068,Auckland,NEW,New Zealand,36.17S,175.03E
670,10,1,1908,47.8660047369857,33.4058,Auckland,NEW,New Zealand,36.17S,175.03E
671,11,1,1908,97.0187915028444,32.9846,Auckland,NEW,New Zealand,36.17S,175.03E
672,12,1,1908,101.063001084828,33.143,Auckland,NEW,New Zealand,36.17S,175.03E
673,1,1,1909,129.084274492771,33.8378,Auckland,NEW,New Zealand,36.17S,175.03E
674,2,1,1909,95.8214161592804,33.917,Auckland,NEW,New Zealand,36.17S,175.03E
675,3,1,1909,49.9762448526337,33.3428,Auckland,NEW,New Zealand,36.17S,175.03E
676,4,1,1909,35.2195733088412,33.8018,Auckland,NEW,New Zealand,36.17S,175.03E
677,5,1,1909,61.0904463451356,33.656,Auckland,NEW,New Zealand,36.17S,175.03E
678,6,1,1909,143.396062658824,33.4976,Auckland,NEW,New Zealand,36.17S,175.03E
679,7,1,1909,85.4104856066699,33.8468,Auckland,NEW,New Zealand,36.17S,175.03E
680,8,1,1909,100.029671748798,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
681,9,1,1909,126.897085261055,33.2132,Auckland,NEW,New Zealand,36.17S,175.03E
682,10,1,1909,97.6148166578619,33.4436,Auckland,NEW,New Zealand,36.17S,175.03E
683,11,1,1909,42.752225465472,33.62,Auckland,NEW,New Zealand,36.17S,175.03E
684,12,1,1909,146.472487671442,34.1492,Auckland,NEW,New Zealand,36.17S,175.03E
685,1,1,1910,52.4097487138006,33.4562,Auckland,NEW,New Zealand,36.17S,175.03E
686,2,1,1910,138.923338502441,33.9548,Auckland,NEW,New Zealand,36.17S,175.03E
687,3,1,1910,129.581304484569,33.314,Auckland,NEW,New Zealand,36.17S,175.03E
688,4,1,1910,119.971545716119,33.0044,NA,,NA,36.17S,175.03E
689,5,1,1910,47.2209380292676,32.7074,Auckland,NEW,New Zealand,36.17S,175.03E
690,6,1,1910,137.130943189348,33.2402,Auckland,NEW,New Zealand,36.17S,175.03E
691,7,1,1910,93.2641888178293,33.278,Auckland,NEW,New Zealand,36.17S,175.03E
692,8,1,1910,139.635718445931,32.6822,Auckland,NEW,New Zealand,36.17S,175.03E
693,9,1,1910,78.6630293769152,32.7272,Auckland,NEW,New Zealand,36.17S,175.03E
694,10,1,1910,145.56085278562,33.2726,Auckland,NEW,New Zealand,36.17S,175.03E
695,11,1,1910,107.984560274171,33.0872,Auckland,NEW,New Zealand,36.17S,175.03E
696,12,1,1910,75.8850467584936,33.0458,Auckland,NEW,New Zealand,36.17S,175.03E
697,1,1,1911,135.839109624186,33.6776,Auckland,NEW,New Zealand,36.17S,175.03E
698,2,1,1911,63.6829101321102,33.3482,Auckland,NEW,New Zealand,36.17S,175.03E
699,3,1,1911,138.807495051866,33.2204,Auckland,NEW,New Zealand,36.17S,175.03E
700,4,1,1911,67.9913857566523,34.1438,Auckland,NEW,New Zealand,36.17S,175.03E
701,5,1,1911,47.0052107826056,33.1034,Auckland,NEW,New Zealand,36.17S,175.03E
702,6,1,1911,110.578676645235,33.4058,Auckland,NEW,New Zealand,36.17S,175.03E
703,7,1,1911,73.9499084798445,33.2258,Auckland,NEW,New Zealand,36.17S,175.03E
704,8,1,1911,95.8987359748253,32.954,Auckland,NEW,New Zealand,36.17S,175.03E
705,9,1,1911,119.705485215431,33.1934,Auckland,NEW,New Zealand,36.17S,175.03E
706,10,1,1911,48.4396777794657,33.116,Auckland,NEW,New Zealand,36.17S,175.03E
707,11,1,1911,67.552696592157,34.178,Auckland,NEW,New Zealand,36.17S,175.03E
708,12,1,1911,71.3743369594646,35.5568,Auckland,NEW,New Zealand,36.17S,175.03E
709,1,1,1912,121.82141546085,34.7324,Auckland,NEW,New Zealand,36.17S,175.03E
710,2,1,1912,94.0408612749682,33.2654,Auckland,NEW,New Zealand,36.17S,175.03E
711,3,1,1912,90.1041369682385,35.168,Auckland,NEW,New Zealand,36.17S,175.03E
712,4,1,1912,62.4474823751015,33.1016,Auckland,NEW,New Zealand,36.17S,175.03E
713,5,1,1912,72.71532148239,33.0224,Auckland,NEW,New Zealand,36.17S,175.03E
714,6,1,1912,71.1070931728305,33.0692,Auckland,NEW,New Zealand,36.17S,175.03E
715,7,1,1912,129.069340858677,33.2042,Auckland,NEW,New Zealand,36.17S,175.03E
716,8,1,1912,49.2920584696332,32.8442,Auckland,NEW,New Zealand,36.17S,175.03E
717,9,1,1912,124.106266852086,33.0476,Auckland,NEW,New Zealand,36.17S,175.03E
718,10,1,1912,126.252112304798,33.3158,Auckland,NEW,New Zealand,36.17S,175.03E
719,11,1,1912,42.3657698616902,33.6686,Auckland,NEW,New Zealand,36.17S,175.03E
720,12,1,1912,36.7395051613683,34.25,Auckland,NEW,New Zealand,36.17S,175.03E
721,1,1,1913,75.9701235934106,33.4436,Auckland,NEW,New Zealand,36.17S,175.03E
722,2,1,1913,43.7029987941771,33.584,Auckland,NEW,New Zealand,36.17S,175.03E
723,3,1,1913,37.0119300634887,33.557,Auckland,NEW,New Zealand,36.17S,175.03E
724,4,1,1913,54.3882624507571,34.034,Auckland,NEW,New Zealand,36.17S,175.03E
725,5,1,1913,99.3033585344094,33.7478,Auckland,NEW,New Zealand,36.17S,175.03E
726,6,1,1913,68.7852088654304,33.395,Auckland,NEW,New Zealand,36.17S,175.03E
727,7,1,1913,125.626094240439,32.9486,Auckland,NEW,New Zealand,36.17S,175.03E
728,8,1,1913,102.085680074137,34.385,Auckland,NEW,New Zealand,36.17S,175.03E
729,9,1,1913,111.028188289109,33.9296,Auckland,NEW,New Zealand,36.17S,175.03E
730,10,1,1913,59.1911227996209,33.8234,Auckland,NEW,New Zealand,36.17S,175.03E
731,11,1,1913,86.8314374779062,34.4696,Auckland,NEW,New Zealand,36.17S,175.03E
732,12,1,1913,50.40163269509,33.602,Auckland,NEW,New Zealand,36.17S,175.03E
733,1,1,1914,80.0283746931513,34.0736,Auckland,NEW,New Zealand,36.17S,175.03E
734,2,1,1914,44.9525586974208,33.7046,Auckland,NEW,New Zealand,36.17S,175.03E
735,3,1,1914,145.977304066929,33.4094,Auckland,NEW,New Zealand,36.17S,175.03E
736,4,1,1914,143.739031223822,33.5624,Auckland,NEW,New Zealand,36.17S,175.03E
737,5,1,1914,87.8687331120419,33.5912,Auckland,NEW,New Zealand,36.17S,175.03E
738,6,1,1914,124.589017641705,33.5246,Auckland,NEW,New Zealand,36.17S,175.03E
739,7,1,1914,114.744301795081,33.3788,Auckland,NEW,New Zealand,36.17S,175.03E
740,8,1,1914,149.364309720919,33.4094,Auckland,NEW,New Zealand,36.17S,175.03E
741,9,1,1914,84.0232224815227,33.2456,NA,,NA,36.17S,175.03E
742,10,1,1914,128.484802676349,33.6956,Auckland,NEW,New Zealand,36.17S,175.03E
743,11,1,1914,135.813288191548,33.4364,Auckland,NEW,New Zealand,36.17S,175.03E
744,12,1,1914,108.158433490205,33.5588,Auckland,NEW,New Zealand,36.17S,175.03E
745,1,1,1915,41.6846842847431,33.7172,Auckland,NEW,New Zealand,36.17S,175.03E
746,2,1,1915,56.3146143095381,34.3868,Auckland,NEW,New Zealand,36.17S,175.03E
747,3,1,1915,91.3673269071082,33.8162,Auckland,NEW,New Zealand,36.17S,175.03E
748,4,1,1915,74.856461245797,33.413,Auckland,NEW,New Zealand,36.17S,175.03E
749,5,1,1915,68.653360288724,33.3464,Auckland,NEW,New Zealand,36.17S,175.03E
750,6,1,1915,92.7553376806144,32.9864,Auckland,NEW,New Zealand,36.17S,175.03E
751,7,1,1915,50.2902970393511,33.5786,Auckland,NEW,New Zealand,36.17S,175.03E
752,8,1,1915,71.252339366365,33.5066,Auckland,NEW,New Zealand,36.17S,175.03E
753,9,1,1915,76.553975636946,32.9108,Auckland,NEW,New Zealand,36.17S,175.03E
754,10,1,1915,69.4444507924908,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
755,11,1,1915,106.557626703055,33.3698,Auckland,NEW,New Zealand,36.17S,175.03E
756,12,1,1915,17,33.9296,Auckland,NEW,New Zealand,36.17S,175.03E
757,1,1,1916,103.020616864325,34.6856,Auckland,NEW,New Zealand,36.17S,175.03E
758,2,1,1916,51.7699023804243,34.691,Auckland,NEW,New Zealand,36.17S,175.03E
759,3,1,1916,104.954732662745,33.9998,Auckland,NEW,New Zealand,36.17S,175.03E
760,4,1,1916,106.540655228272,33.9764,Auckland,NEW,New Zealand,36.17S,175.03E
761,5,1,1916,142.846439565029,32.9864,NA,,NA,36.17S,175.03E
762,6,1,1916,59.1208070985596,34.8368,Auckland,NEW,New Zealand,36.17S,175.03E
763,7,1,1916,145.912207378989,33.2204,Auckland,NEW,New Zealand,36.17S,175.03E
764,8,1,1916,70.8175988682696,33.4634,Auckland,NEW,New Zealand,36.17S,175.03E
765,9,1,1916,144.948495929666,33.3032,Auckland,NEW,New Zealand,36.17S,175.03E
766,10,1,1916,60.8449817769273,33.4832,Auckland,NEW,New Zealand,36.17S,175.03E
767,11,1,1916,117.326802535109,33.3158,Auckland,NEW,New Zealand,36.17S,175.03E
768,12,1,1916,70.0042461562469,33.3194,Auckland,NEW,New Zealand,36.17S,175.03E
769,1,1,1917,86.9870067883044,32.837,Auckland,NEW,New Zealand,36.17S,175.03E
770,2,1,1917,133.299032239741,34.4282,Auckland,NEW,New Zealand,36.17S,175.03E
771,3,1,1917,97.1405772545711,33.3734,Auckland,NEW,New Zealand,36.17S,175.03E
772,4,1,1917,91.3112534130897,34.0052,Auckland,NEW,New Zealand,36.17S,175.03E
773,5,1,1917,94.1146487226609,33.6146,Auckland,NEW,New Zealand,36.17S,175.03E
774,6,1,1917,78.8193490366914,34.3742,Auckland,NEW,New Zealand,36.17S,175.03E
775,7,1,1917,145.289798604105,33.737,Auckland,NEW,New Zealand,36.17S,175.03E
776,8,1,1917,53.0529739803213,33.062,Auckland,NEW,New Zealand,36.17S,175.03E
777,9,1,1917,115.523685891658,33.8036,Auckland,NEW,New Zealand,36.17S,175.03E
778,10,1,1917,67.0470130759758,33.1448,Auckland,NEW,New Zealand,36.17S,175.03E
779,11,1,1917,39.6199064163047,34.6424,Auckland,NEW,New Zealand,36.17S,175.03E
780,12,1,1917,109.207149965882,33.3752,Auckland,NEW,New Zealand,36.17S,175.03E
781,1,1,1918,52.3073758349917,33.557,Auckland,NEW,New Zealand,36.17S,175.03E
782,2,1,1918,91.6884411148629,34.1276,Auckland,NEW,New Zealand,36.17S,175.03E
783,3,1,1918,131.430657653011,34.4804,Auckland,NEW,New Zealand,36.17S,175.03E
784,4,1,1918,83.1841855130883,34.1258,Auckland,NEW,New Zealand,36.17S,175.03E
785,5,1,1918,48.6625523331698,33.1682,Auckland,NEW,New Zealand,36.17S,175.03E
786,6,1,1918,45.9567613546518,33.1664,Auckland,NEW,New Zealand,36.17S,175.03E
787,7,1,1918,107.097753086382,33.3482,Auckland,NEW,New Zealand,36.17S,175.03E
788,8,1,1918,133.63817650083,33.0692,Auckland,NEW,New Zealand,36.17S,175.03E
789,9,1,1918,97.7925535405917,33.6812,Auckland,NEW,New Zealand,36.17S,175.03E
790,10,1,1918,102.187193767023,32.9972,Auckland,NEW,New Zealand,36.17S,175.03E
791,11,1,1918,36.1081260328842,32.9918,Auckland,NEW,New Zealand,36.17S,175.03E
792,12,1,1918,79.1105167614032,33.0692,Auckland,NEW,New Zealand,36.17S,175.03E
793,1,1,1919,111.954588938534,34.8548,Auckland,NEW,New Zealand,36.17S,175.03E
794,2,1,1919,139.881467224408,33.1196,Auckland,NEW,New Zealand,36.17S,175.03E
795,3,1,1919,145.055778008788,33.287,Auckland,NEW,New Zealand,36.17S,175.03E
796,4,1,1919,42.8342078204251,33.1394,Auckland,NEW,New Zealand,36.17S,175.03E
797,5,1,1919,73.0912268308954,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
798,6,1,1919,92.252072861278,32.7542,Auckland,NEW,New Zealand,36.17S,175.03E
799,7,1,1919,99.4645600724026,33.1538,Auckland,NEW,New Zealand,36.17S,175.03E
800,8,1,1919,41.2284531722469,34.4498,Auckland,NEW,New Zealand,36.17S,175.03E
801,9,1,1919,107.303830515438,32.9918,Auckland,NEW,New Zealand,36.17S,175.03E
802,10,1,1919,90.9670096454267,33.4022,Auckland,NEW,New Zealand,36.17S,175.03E
803,11,1,1919,131.369225949913,32.9018,Auckland,NEW,New Zealand,36.17S,175.03E
804,12,1,1919,146.708226759745,32.9684,Auckland,NEW,New Zealand,36.17S,175.03E
805,1,1,1920,84.9993724272779,33.7802,Auckland,NEW,New Zealand,36.17S,175.03E
806,2,1,1920,73.0376986680702,33.0926,Auckland,NEW,New Zealand,36.17S,175.03E
807,3,1,1920,105.985547195665,33.2006,Auckland,NEW,New Zealand,36.17S,175.03E
808,4,1,1920,136.436548526371,33.4436,Auckland,NEW,New Zealand,36.17S,175.03E
809,5,1,1920,56.5616834210901,32.6822,Auckland,NEW,New Zealand,36.17S,175.03E
810,6,1,1920,103.785854786208,32.873,Auckland,NEW,New Zealand,36.17S,175.03E
811,7,1,1920,139.777648199853,33.3986,Auckland,NEW,New Zealand,36.17S,175.03E
812,8,1,1920,49.2556513075205,33.3392,Auckland,NEW,New Zealand,36.17S,175.03E
813,9,1,1920,72.0654815395971,33.2798,Auckland,NEW,New Zealand,36.17S,175.03E
814,10,1,1920,87.2543862943288,33.179,Auckland,NEW,New Zealand,36.17S,175.03E
815,11,1,1920,63.3494975938613,33.413,Auckland,NEW,New Zealand,36.17S,175.03E
816,12,1,1920,148.411347145487,35.2004,Auckland,NEW,New Zealand,36.17S,175.03E
817,1,1,1921,131.962932800626,33.3284,Auckland,NEW,New Zealand,36.17S,175.03E
818,2,1,1921,37.2981300998481,33.476,Auckland,NEW,New Zealand,36.17S,175.03E
819,3,1,1921,50.7513955653827,33.3536,Auckland,NEW,New Zealand,36.17S,175.03E
820,4,1,1921,88.9599833953741,32.9846,Auckland,NEW,New Zealand,36.17S,175.03E
821,5,1,1921,148.237881630881,32.8208,Auckland,NEW,New Zealand,36.17S,175.03E
822,6,1,1921,133.748503844964,32.729,Auckland,NEW,New Zealand,36.17S,175.03E
823,7,1,1921,93.8525841003297,33.2042,Auckland,NEW,New Zealand,36.17S,175.03E
824,8,1,1921,82.3774604502875,32.8478,Auckland,NEW,New Zealand,36.17S,175.03E
825,9,1,1921,73.2788258760923,33.0098,Auckland,NEW,New Zealand,36.17S,175.03E
826,10,1,1921,95.4257733130287,33.0422,Auckland,NEW,New Zealand,36.17S,175.03E
827,11,1,1921,65.2289817553149,32.9252,Auckland,NEW,New Zealand,36.17S,175.03E
828,12,1,1921,134.623859614272,33.35,Auckland,NEW,New Zealand,36.17S,175.03E
829,1,1,1922,87.9430074412665,33.3266,Auckland,NEW,New Zealand,36.17S,175.03E
830,2,1,1922,116.750993235849,33.0512,Auckland,NEW,New Zealand,36.17S,175.03E
831,3,1,1922,72.1378527356118,32.8082,Auckland,NEW,New Zealand,36.17S,175.03E
832,4,1,1922,116.449822278107,33.6218,Auckland,NEW,New Zealand,36.17S,175.03E
833,5,1,1922,96.9294921302108,32.9738,Auckland,NEW,New Zealand,36.17S,175.03E
834,6,1,1922,48.3514177294539,32.9432,Auckland,NEW,New Zealand,36.17S,175.03E
835,7,1,1922,71.0956138432245,32.9576,Auckland,NEW,New Zealand,36.17S,175.03E
836,8,1,1922,89.2614784172268,32.7974,Auckland,NEW,New Zealand,36.17S,175.03E
837,9,1,1922,143.877062745189,33.4904,Auckland,NEW,New Zealand,36.17S,175.03E
838,10,1,1922,145.681598362193,33.2492,Auckland,NEW,New Zealand,36.17S,175.03E
839,11,1,1922,148.376650563299,33.215,Auckland,NEW,New Zealand,36.17S,175.03E
840,12,1,1922,121.225308054351,32.9126,Auckland,NEW,New Zealand,36.17S,175.03E
841,1,1,1923,58.5761744840317,33.2978,Auckland,NEW,New Zealand,36.17S,175.03E
842,2,1,1923,72.7936857133373,33.7244,Auckland,NEW,New Zealand,36.17S,175.03E
843,3,1,1923,149.986650691249,33.5768,Auckland,NEW,New Zealand,36.17S,175.03E
844,4,1,1923,99.4990295038983,33.8378,Auckland,NEW,New Zealand,36.17S,175.03E
845,5,1,1923,61.9807774181605,33.5264,Auckland,NEW,New Zealand,36.17S,175.03E
846,6,1,1923,58.193122395993,33.1934,Auckland,NEW,New Zealand,36.17S,175.03E
847,7,1,1923,104.406414230463,33.0476,Auckland,NEW,New Zealand,36.17S,175.03E
848,8,1,1923,114.322171720364,32.9846,Auckland,NEW,New Zealand,36.17S,175.03E
849,9,1,1923,96.0105197114983,33.3194,Auckland,NEW,New Zealand,36.17S,175.03E
850,10,1,1923,94.7050595633077,33.2114,Auckland,NEW,New Zealand,36.17S,175.03E
851,11,1,1923,99.8829877681381,33.7946,Auckland,NEW,New Zealand,36.17S,175.03E
852,12,1,1923,55.9906158432619,34.3922,Auckland,NEW,New Zealand,36.17S,175.03E
853,1,1,1924,42.7034073915432,33.1376,Auckland,NEW,New Zealand,36.17S,175.03E
854,2,1,1924,106.818603905967,34.0034,Auckland,NEW,New Zealand,36.17S,175.03E
855,3,1,1924,137.617161946918,33.611,Auckland,NEW,New Zealand,36.17S,175.03E
856,4,1,1924,82.2242782055614,34.0898,Auckland,NEW,New Zealand,36.17S,175.03E
857,5,1,1924,42.3881375529529,33.71,Auckland,NEW,New Zealand,36.17S,175.03E
858,6,1,1924,60.5548570611423,33.0422,Auckland,NEW,New Zealand,36.17S,175.03E
859,7,1,1924,51.9054068727981,32.8604,Auckland,NEW,New Zealand,36.17S,175.03E
860,8,1,1924,49.3638761768929,32.9198,Auckland,NEW,New Zealand,36.17S,175.03E
861,9,1,1924,127.269347329359,33.3302,Auckland,NEW,New Zealand,36.17S,175.03E
862,10,1,1924,114.366780551114,33.0188,Auckland,NEW,New Zealand,36.17S,175.03E
863,11,1,1924,70.0679221580186,33.296,Auckland,NEW,New Zealand,36.17S,175.03E
864,12,1,1924,138.627874295374,33.287,Auckland,NEW,New Zealand,36.17S,175.03E
865,1,1,1925,46.325757415091,33.953,Auckland,NEW,New Zealand,36.17S,175.03E
866,2,1,1925,138.692210646183,33.08,Auckland,NEW,New Zealand,36.17S,175.03E
867,3,1,1925,99.3055134724879,33.9134,Auckland,NEW,New Zealand,36.17S,175.03E
868,4,1,1925,121.732191171933,33.4292,Auckland,NEW,New Zealand,36.17S,175.03E
869,5,1,1925,131.66727594415,33.6614,Auckland,NEW,New Zealand,36.17S,175.03E
870,6,1,1925,112.033871599044,32.8244,Auckland,NEW,New Zealand,36.17S,175.03E
871,7,1,1925,86.9262681157724,32.8964,Auckland,NEW,New Zealand,36.17S,175.03E
872,8,1,1925,58.2902492051368,33.0476,Auckland,NEW,New Zealand,36.17S,175.03E
873,9,1,1925,130.060142233996,33.2924,Auckland,NEW,New Zealand,36.17S,175.03E
874,10,1,1925,109.0461099343,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
875,11,1,1925,108.068351096672,33.197,Auckland,NEW,New Zealand,36.17S,175.03E
876,12,1,1925,50.7209808940289,33.5606,Auckland,NEW,New Zealand,36.17S,175.03E
877,1,1,1926,111.825366411416,33.3554,Auckland,NEW,New Zealand,36.17S,175.03E
878,2,1,1926,93.1044998451097,33.3356,Auckland,NEW,New Zealand,36.17S,175.03E
879,3,1,1926,135.977561973191,33.6416,Auckland,NEW,New Zealand,36.17S,175.03E
880,4,1,1926,48.8765084386648,33.7442,Auckland,NEW,New Zealand,36.17S,175.03E
881,5,1,1926,99.2172302335959,33.9584,Auckland,NEW,New Zealand,36.17S,175.03E
882,6,1,1926,132.121273352193,33.2042,Auckland,NEW,New Zealand,36.17S,175.03E
883,7,1,1926,78.4374697572504,32.7596,Auckland,NEW,New Zealand,36.17S,175.03E
884,8,1,1926,141.945223663456,33.0386,Auckland,NEW,New Zealand,36.17S,175.03E
885,9,1,1926,37.2792252128013,33.161,Auckland,NEW,New Zealand,36.17S,175.03E
886,10,1,1926,51.6414350160751,33.1826,Auckland,NEW,New Zealand,36.17S,175.03E
887,11,1,1926,145.160404343181,33.3482,Auckland,NEW,New Zealand,36.17S,175.03E
888,12,1,1926,140.491302351604,33.0314,Auckland,NEW,New Zealand,36.17S,175.03E
889,1,1,1927,59.68405521516,32.9378,Auckland,NEW,New Zealand,36.17S,175.03E
890,2,1,1927,71.8736609344138,33.3122,Auckland,NEW,New Zealand,36.17S,175.03E
891,3,1,1927,129.322603241523,33.2744,Auckland,NEW,New Zealand,36.17S,175.03E
892,4,1,1927,114.475858793626,33.143,Auckland,NEW,New Zealand,36.17S,175.03E
893,5,1,1927,106.329325261834,33.5444,Auckland,NEW,New Zealand,36.17S,175.03E
894,6,1,1927,39.1499008736211,33.2546,Auckland,NEW,New Zealand,36.17S,175.03E
895,7,1,1927,95.2876973559765,32.8136,Auckland,NEW,New Zealand,36.17S,175.03E
896,8,1,1927,121.238970404972,32.8388,Auckland,NEW,New Zealand,36.17S,175.03E
897,9,1,1927,117.277766091392,33.0908,Auckland,NEW,New Zealand,36.17S,175.03E
898,10,1,1927,108.447751569075,33.9008,Auckland,NEW,New Zealand,36.17S,175.03E
899,11,1,1927,92.3847155838489,33.5876,Auckland,NEW,New Zealand,36.17S,175.03E
900,12,1,1927,125.959653461388,33.008,Auckland,NEW,New Zealand,36.17S,175.03E
901,1,1,1928,86.1696326034445,33.0782,Auckland,NEW,New Zealand,36.17S,175.03E
902,2,1,1928,97.595297201879,33.8522,Auckland,NEW,New Zealand,36.17S,175.03E
903,3,1,1928,96.6903641847888,33.1574,Auckland,NEW,New Zealand,36.17S,175.03E
904,4,1,1928,63.9957534447253,32.9882,Auckland,NEW,New Zealand,36.17S,175.03E
